,reviewId,content,happy,unhappy,Neutral
4353,9febba36-e58a-43a3-a9da-e7dfbf7770ba,"I recieved a completely wrong order which I paid for and had to throw in the garbage because no one in hunger station was responsible or professional enough to correct their mistake. I reached out to the driver and to the help center many times without any results. If you use Hungerstation, be prepared to throw your money in the garbage occasionally.",0.122,0.146,0.732
4354,ba1d6477-71f8-479d-aa3b-8f83b03f7e4f,التوصيل غالي؟!,0.0,0.0,1.0
4355,75836ef7-5716-4890-86a5-404c5b20dd7a,I like this app,0.556,0.0,0.444
4356,d282d4e6-f2d5-420a-90be-0cceabdbc259,satisfied verry fast,0.583,0.0,0.417
4357,837ace62-75d6-4bd9-afd1-44651762fe2b,"Worst application in the world tbh. Wasted my 2 hours for one order, i complained after the first hour and then they said we'll send it right away and wasted one more hour and then i had to cancel the order because they didn't deliver the order even in the second hour. Wouldn't recommend this application to anyone and i deleted it from my phone with such a bizzare experience.",0.0,0.227,0.773
4358,e18e6d5b-fe1e-44cc-b9ad-77fb4f646947,Review the delivery price. It should be based on the distance between the shop location and home location.,0.0,0.0,1.0
4359,23ad7170-192b-40aa-b0a7-ea89bc275f54,"Alibaba app, all they want is to charge you extra fee without knowing it.",0.091,0.0,0.909
4360,55525f90-42b3-47b5-acf0-b7f871cddff0,Goog,0.0,0.0,1.0
4361,945c61db-8f63-40ca-945b-e552cdb8e3a5,good app lot of variations,0.42,0.0,0.58
4362,46f48a65-d8d9-4889-be10-bb70c081abda,exceptional applications 👌 love 💘 it,0.583,0.0,0.417
4363,038bf879-05bb-4030-a9a6-8c4d07a6ffbc,ثقة,0.0,0.0,1.0
4364,45a444aa-bd97-4e07-8a50-974d37166cef,Good app but need more focus,0.281,0.0,0.719
4365,68ec44b4-37a5-4a26-821a-fc3ad35fb3a2,Bad customer service,0.0,0.636,0.364
4366,eac60b9c-d0f0-44d8-b3a0-ba85507eaaa2,very prompt. amazing app!!!,0.623,0.0,0.377
4367,ed9e498f-36ae-4199-a15b-0c30e76d9ef1,Hungerstation seems to have new and improved management!! Great service and whoever is in charge keep up the great work! I complained for months and someone finally listened!,0.327,0.071,0.603
4368,71760798-bcc9-47c9-9fba-7f4437eee463,"Trash. Got scammed. They compensated some money as wallet balance after being late for 1 hour 40 minutes. Couldn't even use it and they don't have proper instructions for it as well. As soon as I put my credit card information to order, they took the money from the wallet and said 0 balance.",0.088,0.0,0.912
4369,f9a8bc79-81f5-46f6-8921-9a7c6ebfed45,"Ordered my meal (paying via cash), the order was accepted, but once it reached the estimated arrival time of the delivery, it suddenly canceled. Wasted 40 minutes of my time, but still decided to try ordering again. The same thing happened, it got canceled again. If the delivery was gonna get canceled, the app shouldn't have processed the order in the first place.",0.047,0.064,0.89
4370,f78c01a6-17ce-4920-8ef3-480e49f0c6bd,its nice and helpful app,0.651,0.0,0.349
4371,fe86a13d-e28a-4e4b-8862-3d9d25552add,Pizza,0.0,0.0,1.0
4372,51315fa1-b0b6-4146-ae65-a7f04de0d4d5,"this apps is so weird, i ordered 3 times but my last order was some items missing in my cart and i pay to my exact bill.",0.0,0.223,0.777
4373,c42ac36b-f601-465c-9c21-aba8cd4c31af,Ttucson earlier e,0.0,0.0,1.0
4374,dac8f206-113a-44d1-976e-558b1fe12b7d,The worst customer service I ever had,0.0,0.451,0.549
4375,3b7f621e-4e9e-410c-a5cb-cf932b30a938,Great App,0.804,0.0,0.196
4376,f6f75571-cb4c-4aec-90af-d3979707f62a,وش أقول... وش أحكي. كنت من الناس اللي يستخدم البرنامج بشكل شبه يومي في أغلب الطلبات. وحتى عند ارتفاع أسعار التوصيل كنت أبرر بسبب ارتفاع سعر البنزين. ولكن أحصل ارتفاع بسعر الوجبات غير سعرها الأساسي في نفس المطعم أو المقهى..... هذا ما يعطيك الحق يا مسؤولوا البرنامج. واختلاف السعر هذا موجود في أكثر من مكان. بالنسبة للبرنامج كاستخدام فهو سهل مثله مثل أي برنامج,0.0,0.0,1.0
4377,5eb34198-714b-4ab5-9b66-76f2a3dfda94,Very poor apps,0.0,0.629,0.371
4378,e526075b-96d6-4044-8202-77e4074ba65f,تطبيق بدون جودة، هدفه استغلال الناس و هبش الفلوس.,0.0,0.0,1.0
4379,12838d33-2520-49a9-952d-7b6755956fa6,Good,1.0,0.0,0.0
4380,f5b9a974-cc93-4597-a797-9baa70fd74bb,the price for delivery is getting higher and higher its annoying i started to brose the restaurant here and use other apps like mrsool to get the food,0.083,0.089,0.828
4381,844ac990-49dc-4047-9e1d-2789e5081644,costly delivery charges,0.0,0.778,0.222
4382,e3a352b1-46e5-42df-b6bb-99442c209fa3,Bad app 👎👎👎,0.0,0.636,0.364
4383,9ba2745d-160c-4270-8260-18d3f9c0481f,Hunger station is the best app,0.412,0.196,0.392
4384,bff17ebb-7b15-4a89-8fd8-22afe61ab1af,Very bad experience. I dont recommend it at all.,0.0,0.496,0.504
4385,f4adead2-69a1-4778-9342-a51216399863,"Bad experince, poor customer support not recommended to be use.",0.16,0.485,0.355
4386,1cf87020-c2e9-4b2b-b94f-3a77fb14427d,Pathetic app. I was the first time user and got a notification that the first delivery would be free. I was later charged 17 SAR for the delivery of my first order. The support is even more pathetic as they close the ticket without confirming with you. Never going to order through this App again.,0.096,0.152,0.752
4387,109069fc-4a99-47d5-9521-157d746f1f21,لا انصح به اطلاقا، سعر التوصيل عالي مقارنة بتطبيق جاهز...والادهى والأمر ان المندوب يوصل كم طلب مع بعض وبكذا يكون طلبك بارد، وفوق هذا كله اعلاناتهم مزززززعجة,0.0,0.0,1.0
4388,f2a17c6c-0d36-44c6-825d-e7f649a3d09d,تطبيق رائع,0.0,0.0,1.0
4389,66648364-7e2b-4e34-8ae9-ade4d21a3123,very bad,0.0,0.791,0.209
4390,37edc901-6460-4f73-979f-94e6bb61ae8f,Good service,0.744,0.0,0.256
4391,526605d4-8a34-48c6-a525-163efa1ff579,اسوء تطبيق ممكن تتهيله,0.0,0.0,1.0
4392,551173fb-79e1-4e47-9579-e68fcdf397e2,Good,1.0,0.0,0.0
4393,dedb141f-88bc-414d-97a2-d4462bd1bbc7,ءؤ١:ؤؤرؤؤرل٧٠جط@@@@₩@ ⁹ك,0.0,0.0,1.0
4394,65d6f9b4-5f99-433c-9b3c-4e65da5e89b5,اسوا تطبيق اخذ الطلب و بعد انتهاء مدة التوصيل لم يصل الطلب و لم يقم بالتنبيه بحالة الطلب التي لم تتغير بعد ان تم استلام الطلب ردا على رد HungerStation للاسف حتى التواصل مع مركز المساعدة عن طريق التطبيق او عن طريق الهاتف لم يكن يعمل. للاسف الخدمة سيئة جدا جدا,0.0,0.0,1.0
4395,211dacba-b0e5-42d5-a292-007ae2264b0f,اسوا ابلكيشن ممكن تطلب منه,0.0,0.0,1.0
4396,9debc8ce-15a2-4f38-8cb1-f68931282c6e,التطبيق صار سيئ جدا على منصة الأندرويد صارلي مشاكل كثيرة في الدفع واحيانا يلغي الطلب من نفسه ؟؟ واذا دخلت على قسم الطلبات ما القى طلبي موجود والفلوس مسحوبة شوفو لكم حل بسرعة,0.0,0.0,1.0
4397,b4007248-cbe1-454c-8bd8-0899f8c0a2c1,خدمة العملاء رديئة لأبعد مستوى...,0.0,0.0,1.0
4398,40fd2e39-ce7f-4f49-b244-db3c72a4b9ab,good sarwc,0.744,0.0,0.256
4399,5fb842dd-8017-429b-a346-47964bf9614e,When I chose the restuarant it said delivery on us but when I ordered food it charged me costly delivery fee. This is very disappointing because this app has very good rating but my experience wasn't pleasant:(,0.098,0.195,0.707
4400,a239eb62-5d18-4bd5-a611-b50344e91400,- Busy restaurant status - Many bugs - Auto order cancel for no reason,0.0,0.318,0.682
4401,2d15d238-89a6-4dcd-9aa4-d79d033e0dfa,"After 40 minutes waiting the lunch delivery, they have canceled the order, application removed.",0.0,0.0,1.0
4402,6176f53b-8cf4-498f-ace6-a4afead73ac9,"Pathetic!!!! The prices you list and the delivery charges. Those are horrible. Why charge more to the Customer like this? Increased prices plus the cost of delivery, this alone can get you a good meal without HungerStation.",0.166,0.193,0.641
4403,a614d08c-41ab-4985-8da1-e3c7f67b0cb2,سعر التوصيل جدا مبالغ فيه لو تشوف البرنامج الثانيه ارخص وحاليا اقل سعر للتوصيل لمطعم هو ١٨ ريال,0.0,0.0,1.0
4404,39db3ac8-9d00-42c3-80fc-ba0b275e7368,😭😭😭😭😭😭😭😭😭,0.0,0.0,1.0
4405,60f9005c-05b3-4116-b18d-25d48fd089e1,Delivery for +15 or 19 SAR and they run fake ads stating 5 SAR Delivery cost but end up with a few restaurants.. and one Delivery cost was +26 SAR... how is that legal?? Just use another app or drive and pick it up..,0.04,0.055,0.906
4406,c2038e7d-fd08-48d9-ae5a-9c1f3911ec6c,Best application,0.808,0.0,0.192
4407,f8c0e3e4-d43b-4514-aa5c-1c2e9a15003e,"This is very irritating and annoying .. If my data is on,every 5min I am receiving advertisements from hunger station....I am not able to do my other work in my phone...",0.0,0.234,0.766
4408,9d232650-b63b-405f-b1de-fee287a59046,👍🏻 😍,0.0,0.0,1.0
4409,7fa7cd62-a082-4cee-9474-995c5ed84349,Excellent.,1.0,0.0,0.0
4410,7539eede-b140-40aa-88dc-a2ed0f27045c,It's is good,0.592,0.0,0.408
4411,718a4506-c140-41b0-b4cc-4840556a3920,تجربة سيئة للغاية مع هذي الشركة ولن تتكرر بأذن الله 👎,0.0,0.0,1.0
4412,eaac6e12-968d-46c0-8738-f75ec28b279f,There are better applications than hunger like lugamtey please download,0.49,0.127,0.382
4413,7ced2c51-aba2-4160-a442-a5c2122aa933,تطبيق غبي طلبات احسن مليون مرة وكذابين قالو اول طلب توصيل مجاني وخصم ١٧ ريال توصيل,0.0,0.0,1.0
4414,4ab4765d-af6d-4d97-95e8-152d1a30e24a,اخيس برنامج توصيل اولاً سعر التوصيل مبالغ فيه ثانياً لما يوصل الطلب دائماً يكون ناقص اكثر من صنف,0.0,0.0,1.0
4415,12e2ead1-d7a5-4a37-bd55-aa48cdf613b6,"I order groceries, I paid. unfortunately, some item not available. look for contact number,nothing!only email. til now it did not returned my money. shame on you.i did not pick that money on the floor,I work hard to earn it. enjoy!",0.072,0.167,0.761
4416,056a1f7a-73a2-4004-ac06-3feede6e4b45,فاشل تطبيق جاهز افضل منه,0.0,0.0,1.0
4417,261aad01-7f3d-46c8-a5d3-9fd7581a2431,I ordered food for our suhoor more than onw hour since i orsered it but still ddnt came Are you kidding m3?,0.078,0.0,0.922
4418,5342764e-414d-4bbc-a1f2-c570ca0254a4,Very bad customer service.,0.0,0.558,0.442
4419,ea4d89db-1773-405a-96e9-a639888bee80,Very bad deceitful service. I made an order for burger King and the delivery charges mentioned was 5 riyals just before payment. Hungerstation deducted 20 sar for delivery when order was placed. And there is no option to cancel. Really frustrating experience.👎👎👎,0.0,0.326,0.674
4420,d192becd-de6e-412a-a91a-df0f8b9d5bc8,worst app ever,0.0,0.672,0.328
4421,2df60c86-226e-46f9-886b-62811bedbe40,excellent,1.0,0.0,0.0
4422,d14d5abc-edf9-4129-a1bb-f7f10e3e6a08,Not working & taking forever to open! Also it has issues tracking my location!,0.0,0.0,1.0
4423,f9fad9d3-0871-4127-9521-048c19501d92,التوصيل كان ممتاز بس المطعم المفروض يحط سلطات مع الوجبات,0.0,0.0,1.0
4424,7d083aa4-b7c4-4d75-8102-47b484c2390e,Great,1.0,0.0,0.0
4425,a8669c0b-43be-4f3f-b7e1-36948660c5a5,Wow,1.0,0.0,0.0
4426,37bbcf0b-cb3a-4712-8d81-063c84e2f307,happy to request with them,0.481,0.0,0.519
4427,f899ce42-2136-4cbc-aabb-2124f4d7e456,Best app ever,0.677,0.0,0.323
4428,f3b1eade-4340-42f0-9b02-89c7cd84ce72,احبهم و تعجبني اضافاتهم خصوصا الوقت المقدر و تتبع المندوب و تطورهم كل فتره يزيد,0.0,0.0,1.0
4429,3bbd2095-8302-4514-859f-7632c02bcf1d,Worst experience ever ...i was ordered something yesterday night and I was too hungry.. and this driver took the order from hotel and he didn't called me and he put delivered item without knowing me.. and I already paid online..,0.0,0.1,0.9
4430,afe23e8d-57c5-4e05-b7c4-56af4a25f949,من واقع التجربة ...لا انصح بالتطبيق للاسف الطلب يأتي بخلاف الطلب وعند محادثة خدمة العملاء... فقط اعتذار والوعد بعدم التكرار دون أي احترام للعميل التطبيق مااااادي بحت ويزيدون عن الأسعار المعلنة بالمطاعم,0.0,0.0,1.0
4431,ba2a33d2-1295-48ce-9e7f-31ff98182d62,ممتاز بعد التحديثات الاخيره. اتمنى يبقى على الوضع هذا.,0.0,0.0,1.0
4432,9e1ca245-9a0b-43b2-a179-bb4eec5a44a5,عروضهم غير واضحه كان عندي خصم توصيل وعند الدفع تم أخذ مبلغ التوصيل لاني دفعت من جهاز اخر,0.0,0.0,1.0
4433,e682a551-c2cd-4647-ade9-e6eade907316,good job,0.744,0.0,0.256
4434,b2ab327e-fc3f-4fe3-8384-ac38998f3b31,تأخير في تسليم الطلبات للأسف,0.0,0.0,1.0
4435,72ed0386-f3f3-416b-aff1-b443d60510ab,"Food got delivered, 1 item was raw and awfully smelly. I sent 3 messages and emails with no reply, terrible service",0.0,0.249,0.751
4436,220b6a23-f694-4650-90cf-7e464517abaa,Satisfied,1.0,0.0,0.0
4437,f56aadbb-6aab-4b57-840c-29a72f718d99,تم حذف التطبيق ... اسوء ما فيه مقارنه بالتطبيقات الاخرى ان يتم سحب مبلغ الشراء قبل اكتمال الخدمه ... وهذا يخلي صاحب المطعم يماطل معاك مثل ما حصل معاي بطلب من مطعم كنت*** ... ساعه ونص اتنظر طلب جدا بسيط وفي وسط الاسبوع يعني مافيه زحمه ... والوقت العصر .... وكذلك الدعم الفني جدا سيئ تفتح الدردشه معهم مره وحده فقط ... وما تقدر تفتح الدردشه مره ثانيه ... تجربة سيئه للغايه ولا انصح به ... والمنافسين افضل بكثير,0.0,0.0,1.0
4438,33adaeb1-38a1-4e47-90ed-be37b11d69d0,prompt and professional,0.0,0.0,1.0
4439,7353add3-84c4-4d61-aaf6-b7fd4aaedaf2,"It was the best app but not any more they used to have a good customer service, but now if anything happy they just apologise, even if u received a wrong order .",0.346,0.096,0.557
4440,143eea81-6b17-4393-b057-96d751a31f30,"After making an order, one hour later i recieved a cancelation for the order and my payment not returned even. Very bad customer service",0.0,0.153,0.847
4441,5e4607ca-0e6c-4436-860b-a36520052228,new update my all details finished..location finished..good details not available....totally vast time,0.0,0.0,1.0
4442,440fc5eb-cce1-444e-aa85-fe9d9352d69f,حذفت التطبيق لانه مستغل معقولة بيني وبين المطعم ما يجي ١ كم رسوم التوصيل ١٧ ريال !! استغلال كبير ،,0.0,0.0,1.0
4443,fe791119-12e5-4c68-9cdd-fd74da195bc8,good,1.0,0.0,0.0
4444,152beca8-c0d1-450c-a268-fbaf4d89fea4,Food delivered within 20 minutes and was still hot 👍🏼,0.0,0.0,1.0
4445,a767d440-e6db-49cc-8076-0594ad311860,خدمة سيئة، لا يمكنك التواصل معهم إذا حصل أي خطأ من طرفهم بطلبك,0.0,0.0,1.0
4446,467d0e53-efb8-4c02-bd3f-9c1f2fb202c7,one of the most helpful..fast applications..10/10,0.0,0.0,1.0
4447,2d66af3c-f46f-4ea7-bacb-95407aef2105,"I provided a bad review where I voiced my dissatisfaction and their response is that they hope that I had ""Great"" experience. This show how bad their customer support is instead of trying to understand and resolve the customer's issue.",0.169,0.211,0.62
4448,29b4ea60-594d-4881-bb8b-c00cd3f00ad1,It's good but don't know why since last night it's not opening...seems like server down,0.111,0.151,0.738
4449,ac4fbf94-b8ee-4943-8cb3-bd8b8f538ffa,Never brings my order correctly,0.0,0.0,1.0
4450,7242cd49-e87e-4cf7-8145-d9d1be4dd0ad,"This application eliminates almost all restaurants that are considered ""in another city"" despite being literally 10 kilometres away or by time 15 minutes away. This is such a hard handicap for me and kills the point of using this app at all.",0.0,0.112,0.888
4451,e3747ced-1285-4cc8-abc0-ef24075dbd07,slow delivery,0.0,0.0,1.0
4452,40321ba0-2773-4170-a534-ca8bdec6f180,فاشل يقولك الطلب بالطريق ولسه المطعم يتصل عليك عشان الطلب,0.0,0.0,1.0
4453,25a5a385-fb33-4b69-834a-03606f38ca31,"This app is very intuitive and easy to use. Every time I ordered something I had my full order with no mistakes, delivered quickly and with very nice delivery people. 👌",0.179,0.134,0.687
4454,1e3212a1-cf39-4f3d-bd9b-5ee6cc180787,"Wish there is anything less than 1 to give this horrible application. You prices are higher than all other competitors, your restaurant optiona are sooo few, and your delivery time is the longest, and on top of all of that, you changed your customer experience and made it worse surprisingly. What shall a customer do to get in touch with your support team?",0.131,0.101,0.768
4455,ae3b6bf7-df24-44eb-9568-800902d8f4ba,good app,0.744,0.0,0.256
4456,ace7a882-d8f8-41cf-a632-bfcae18777c3,1st delivery was on time. 2nd delivery above 1 hour late.,0.0,0.0,1.0
4457,28a82d7e-d8be-42b1-80d4-3edca288c3c9,متميزين في الاحتيال,0.0,0.0,1.0
4458,5f147453-5760-4513-a200-84f1d69a9bd5,نجمتين لانه كان جيد بالسابق اما الان كلمت طلبت يخليك معلق نصف ساعة ثم توصلك رسالة اعتذار ساعتين انتظار طلب وراء طلب و كل مرة نغير المطعم و كل واحد يتكنسل حتى قبل الطلب اخيرا لكن استغرق ساعتين تقريبا من رفض الطلبات,0.0,0.0,1.0
4459,8a5bbf6e-e26f-40a3-a38a-6b9b361e5180,Very good for bachelors and visitors.,0.39,0.0,0.61
4460,5f0d739a-28ba-4fa5-b7ab-3e41648515f6,Nice service,0.737,0.0,0.263
4461,efc4f5c7-9f41-4382-b76c-bc24ca9f5918,high price delivery fee and if it discounted high minimum price for order,0.091,0.0,0.909
4462,52f7a301-ee76-4dc5-ac30-7f20b8fbcec1,Deliveries are very expensive.,0.0,0.0,1.0
4463,97151bfe-e09d-4ff1-bc2d-c053f87d780f,سيء جدااا,0.0,0.0,1.0
4464,9d3ddd02-dd8f-4b9b-9989-0bd41796cd04,الاسعار اغلى من المطعم,0.0,0.0,1.0
4465,8d8e4f5f-3675-47d6-81cb-2f4201d7ea04,فاشلين في التوصيل... ودائما يتاخرون,0.0,0.0,1.0
4466,8ce84789-e45e-4f21-875c-5fc41a7d2f0b,عروض قليلة وأسعار بعض المطاعم أغلى من سعرها في الواقع,0.0,0.0,1.0
4467,52431be5-e199-4d51-8c02-d25a72e9c7c8,very nice app,0.607,0.0,0.393
4468,6052033a-4d0b-4fcb-bb8e-9a08de342fbe,أسوأ خدمة عملاء موجود طلبت مقاضي بقاله للبيت عن طريقهم وجابو لي أصناف خاطئة طلبت إعادة هذه الأصناف و استبدالها بالصنف الصحيح وتم الرفض بحجة لا يوجد مندوب متوفر؟! ثم قالوا لي سيتم رفع بلاغ لك للقسم المختص ولم يتم توفير لي رقم البلاغ للمتابعة ولم يتم التواصل معي حتى الآن صرفت مبالغ كبيرة على التطبيق ولم يقوموا باحترام العميل الوفي سيتم حذف البرنامج من جهازي ولن اتعامل معهم مرة آخرى اول مرة ينفذ صبري من اي تطبيق او شركة بسبب سوء الحلول المقدمة منهم ولا أعتقد يوجد من هو أسوأ منهم في التعامل,0.0,0.0,1.0
4469,2d34cc15-ba95-45c5-b94e-e635b664b62d,the worst app,0.0,0.672,0.328
4470,eac8fd3a-bcc7-47c0-923f-8b63a5b08cc7,شكرا لكم سريعا في التجاوب,0.0,0.0,1.0
4471,dbfae8da-a09d-4990-b55a-debdb016a9ef,Used to be good but now it's very bad they dont even have a customer support number available to call I ordered my order got canceled they gave me my money back thru wallet I ordered again that order got canceled as well and they took the wallet money,0.172,0.093,0.735
4472,469a7a1b-3b5f-4980-af35-edc257b3aa1e,ياليت تخفيض اسعار التوصيل خاصة اذا الفرع قريب,0.0,0.0,1.0
4473,693f5202-a83c-417f-84bc-8c05c8a1c580,"If you ran out of time in preparing your food, this app is convenient and easy to use. I understand that they are way too expensive for single orders but I believe they deserve it since you will just sit and wait for your orders to arrive and deliver it at your doorstep.",0.038,0.0,0.962
4474,17c39fd3-ff3d-499e-a061-104d08f11ca2,سعر التوصيل مرتفع جدا وايضا طلبت اول طلب ولم يتم توصيله مجانا بناء على العروض المقدمة منهم ولم يتم حل المشكلة منذ تاريخ 29/may/2021 تصريف واجوبة اتوماتكية. سيء للغاية .,0.0,0.0,1.0
4475,6bf844e4-d71b-4259-8eff-4cfadf696553,No experience yet,0.0,0.524,0.476
4476,8c1edc51-888a-4fdc-bd01-ce246de44b4a,Worst delivery app,0.0,0.672,0.328
4477,a1a0988a-776c-40d5-9c03-1069f480ed19,تم سحب الرصيد المسترجع في المحفظة خلل أقل من 12 ساعة مع العلم أن الرصيد المفترض صلاحيته 72 ساعة وللاسف اعفن فريق دعم عندهم لي معاهم ثلاث ايام ولم يتم حل المشكلة كل مرة يتم طلب رقم جوالي وبعدها بأربع ساعات يتم إعادة إرسال نفس الرسالة بصراحة شركة وصلت إلى الحضيض,0.0,0.0,1.0
4478,54a22945-8e22-47f0-813b-3ea519e3b87f,goood,0.0,0.0,1.0
4479,81dda59b-e2ef-44c9-b786-c645d1b97df3,"ازبل شركة توصيل اسبوع او اكثر يوميا يرسلون اشعار بكوبون توصيل مجاني+١٠ ريال كاش باك لكن اذا جيت استخدمه مايزبط مع ان الشروط والاحكام المكتوبة متطابقة ولما رفعت شكوى واخذوا مدة علشان يردون عليها اخيرا العذر قبيح ""الواضح ان الكوبون مخصص للي اول مرة يطلبون بالتطبيق لكن نعتذر لعدم توضيح ذلك بالشروط والأحكام وسيتم ازالته علشان مايجيك"" هههههههههههه",0.0,0.0,1.0
4480,94703765-94b9-415d-93a0-a6dfe979100b,👍,0.0,0.0,0.0
4481,4357f2aa-cdf5-4939-9fbc-6937dfa06de5,"I've been using hungerstation for 2 years, but lately the customer service makes you feel that they are feeding you for free. App is deleted bad customer service",0.13,0.139,0.731
4482,b5c592ed-1cca-4eec-be34-cdfa874e13f7,The delivary price is higher than other apps,0.0,0.0,1.0
4483,59bfb69a-96e8-42b4-b71e-a13e10ca243c,Very bad service.i ordered last night and no response for 1 hour till i canceled my order.,0.0,0.316,0.684
4484,ee4fc3ef-4b98-43ac-91e5-825dae6e5e1d,من اسوء التطبيقات واسوء خدمع عملاء في التاريخ.. تم التواصل من خلال الايميل كما طلبتم,0.0,0.0,1.0
4485,16a8c85b-3255-4240-8383-05a7c4685892,للاسف التطبيق صار سيء مقابل المنافسين اقدر اطلب نفس الطلب بنفس السعر من تطبيق ثاني وبتوفير خدمة افضل ، المطاعم في التطبيقات الثانية ماتتأخر عن ساعة واذا اتأخرت يتم تعويضي بمبلغ او طلب مجاني ، هذا التطبيق حتى رغم التأخير من قبل المطعم او المندوب لا يوجد خيار تقديم شكوى او الغاء حتى بعد التأخير ساعتين!! اتمنى انهم يتخذوا قرار صارم في موضوع التأخير لانه اصبح لا يطاق وسيتم حذف البرنامج من قبلي ومن قبل اقاربي الى حين تتحسن سمعته,0.0,0.0,1.0
4486,1b6220dc-de8d-4cd3-9c46-0bfa741e03f0,"they steal my mony and did not deliver my order ! and they plame me for that ! thire app is so bad ,the orders take forever and they may cancel in any time suddenly, sometime the drivers are so rude bc you can't rate them as other app have.",0.0,0.243,0.757
4487,239a2cc1-7869-4b76-ab26-2ab415d42ade,best,1.0,0.0,0.0
4488,956d7e28-9e0a-4017-9413-0c0a5944af89,اذا صار معك مشكلة لا تفكر تقدم شكوي راح يغثونك وما يحلونها لك,0.0,0.0,1.0
4489,48d0933b-8a03-48cd-b870-a3488ac57028,سعره الاستجابه بعض التطبيقات اذا صار غلط في الطلب يحتاج يوم عشان يرجع الفلوس و لا يلي يوصل الطلب مايجي لكن هنا هنقرستيشن كمان يحول لك اعتذار في رصيدك👍 افضل تطبيق توصيل,0.0,0.0,1.0
4490,f5b9a9d5-5894-4530-8b00-65c058d9ba4b,"worst delivery app i ever seen, i ordered food from herfy then i got issue with the application start glitches and my order is canceled and they already take the money from my visa 😡",0.0,0.12,0.88
4491,611063c3-7631-4ba6-b8b6-04e4a34a773f,في البداية كانت أموره تمام بس بعدين بدى يصير اسوئ واسوئ. في البداية كثير من المطاعم اختفو من القائمة صارو بس حوالين ١٠ اللي موجودين. بس مو هنا المشكلة الكبيرة المشكلة يوم صار لي موقف طلبت عصير من عندهم ويجيني العصير نصه مدفوق. حاولت اتواصل مع السواق بلا فائدة بعدها الدعم الفني من كلا التطبيق والايميل بلا فائدة أيضا وهاذى خلاني امسح التطبيق.,0.0,0.0,1.0
4492,464f4693-0ed5-4c0e-b5d8-73cebb00d308,Application is very helpful nad made our life more selected.,0.256,0.0,0.744
4493,e639db53-c1a8-4f10-87f9-8a8121a51ca5,They take your money then you are surprised that the restaurant is closed ... worst coordination i have ever seen with the most reluctant customer care i have ever seen ... don't recommend,0.135,0.213,0.652
4494,91da6948-243e-4260-8a3b-031ac2cc9045,why do you need to have a credit card to use you're wallet,0.191,0.0,0.809
4495,6136f269-8138-4fc1-a509-2c257bfcb093,Nice,1.0,0.0,0.0
4496,d9961611-b652-440b-b9ce-52e212b9df13,Wow,1.0,0.0,0.0
4497,cb3d7ef3-63f6-4a79-bfdc-e2f7349d4aaa,زي الحْرا يعلق بس المهم انه يوصل,0.0,0.0,1.0
4498,852cb8e2-fdc7-4853-8a64-8281834fb8c8,"Prices are high than actual in addition to the delivery charges.like I buy Albaik,Actual invoice was 53 SR, Application cause 67 SR, +16SR Delivery. So 53 Albaik Order cost me 83 SR",0.0,0.0,1.0
4499,ccff95ce-fc16-4856-bee7-38998bcd2dee,سيئيييييين جدددا من مناديب توصيلهم نصابين وخدمه عملاء سيئه يردو متأخر وخدمتهم سيئه جدااا كل مالهم بيسيرو اسوأ تطبيقات التوصيل الثانيه سارت افضل بكتير وخدماتهم اكتر وعروضهم افضل,0.0,0.0,1.0
4500,7b6e5e26-0d6e-4b20-a3ad-17c9adaf6743,السائق أخذ طلبي والظاهر راح ينتظر عند مطعم ثاني عشان ياخذ طلب زبون ثاني لأني أشوفه في الخريطة وقف فترة عند مكان ثاني.. يا ليت بدل ما تصرفون كثير على الدعايات تشوفون حل للموضوع هذا عشان يوصلني الطلب ساخن The driver took my order and apparently went and stopped at another location to pick another order .. is that normal? This is not acceptable!,0.0,0.063,0.937
4501,305e838e-1426-471e-a490-4969bf87a2d9,سيئ جدا التوصيل ياخذ حول ساعتين و مافي دعم اتواصل معهم,0.0,0.0,1.0
4502,c7f37dac-29e0-4ecb-8689-f5d9d59934a2,There is no offers for a single person if we want to order... it should exceed the minimum amount.... simply u cant buy alone.,0.125,0.091,0.784
4503,bd6b7495-d1ea-4c2e-b66f-323823c5dca4,"The worst delivery app ever created. Everytime this app gets an update it gets worse and worse. I always get my order wrong cause they don't know how to make it easy for costumers to choose. Plus, the delivery guys are clueless they don't know how to speak to consumers. This is the last time I'm gonna use the app Good buy.",0.102,0.207,0.691
4504,c9048d29-7f29-44be-91a9-07a6016a82e4,حذفت التطبيق لأني عطلت خيار اشعارات العروض ولازالت تزعجني,0.0,0.0,1.0
4505,df724fa8-70d8-44e7-b57f-3c2fdb7a5a36,حاطين اسعار الاكل اغلى من المحل نفسه ..يعني مسحب البيك ب ١٤ ..هانجرستيشن ب ١٧.٥ ..ليش يعني ..وبعدين في باقي الطلبات..يعني الجمبري في البيك مش حاطينه،!!!!,0.0,0.0,1.0
4506,a6f7696a-9e41-4960-b968-e678cbb16bf7,The best. But some restaurants need to update their menu. Please add rating to each item too,0.27,0.0,0.73
4507,e748df78-06dc-45ee-9bef-326473bffe31,very fast and in time,0.0,0.0,1.0
4508,19d6f7d4-11f8-451a-b0d9-695049db0a30,awesome,1.0,0.0,0.0
4509,41040805-2a31-4aff-8621-084e9eee42aa,good service,0.744,0.0,0.256
